Run,Tau,T,A
3862,0.22,4.001509898358887,-1.485693734580289
3862,10.0,1.1591007345417694,0.055587406727099185
3863,0.22,4.9579590181996664,8.85547159755473
3863,10.0,1.5477218857546848,0.041504046722776855
3864,0.22,7.198020831648968,6.749119298011241
3864,10.0,2.1603736865247996,0.029658224398755095
3865,0.22,10.082162488503293,1.9538478723402513
3865,10.0,2.9118054853982347,0.021967945729991164
3866,0.22,7.311872391956884,5.316072648713494
3866,10.0,2.175700343773852,0.029447960676381977
3867,0.22,6.404383291002225,-3.7447054164305604
3867,10.0,1.8005633707299302,0.03563078558668006
3868,0.22,8.79785325398162,5.982409012944194
3868,10.0,2.6022744470735653,0.02459494306798049
3869,0.22,9.783370720598912,3.4951071573294588
3869,10.0,2.8481659943894173,0.022461194807015094
3870,0.22,7.783830237186686,-0.4845661605223919
3870,10.0,2.2340499547557133,0.028674047858135227
3871,0.22,8.216560728159777,-2.1750353689708266
3871,10.0,2.331592606925605,0.02746729204199782
3872,0.22,3.7653324645615696,5.537067361259107
3872,10.0,1.174201341329333,0.054864031616683955
3873,0.22,7.182022084992893,-3.7244054116142267
3873,10.0,2.018872080516188,0.0317513150296042
3874,0.22,4.825897640965993,2.5885942852644366
3874,10.0,1.442428227627105,0.044563073116237105
3875,0.22,7.534513318640316,8.210744620068668
3875,10.0,2.2720922695540113,0.028190992151772835
3876,0.22,7.572506077376977,-4.523509347343252
3876,10.0,2.116225390841708,0.030281019536809874
3877,0.22,9.635065310247398,6.798267019886033
3877,10.0,2.8478817013467714,0.022463448135925067
3878,0.22,9.9287804988565,6.657536994732384
3878,10.0,2.9288307151912,0.021839644993606702
3879,0.22,2.621636309947204,0.925737192291443
3879,10.0,0.8002532436168747,0.08095133855149114
3880,0.22,8.79411194014846,-4.465456074225999
3880,10.0,2.4595749286831103,0.026029961393915654
3881,0.22,6.581578527543229,6.062773882538732
3881,10.0,1.9784133735276719,0.032405185839117875
3882,0.22,7.381790729039965,9.478080764739632
3882,10.0,2.2429731643301554,0.028559249119335096
3883,0.22,3.441565563190512,2.087344792153675
3883,10.0,1.0455462205540467,0.06170547383096563
3884,0.22,8.319262616277275,-3.748973256828156
3884,10.0,2.3372869691984812,0.02739996710933708
3885,0.22,5.282069847738052,8.621141835454871
3885,10.0,1.6377722483603114,0.03920259292243588
3886,0.22,9.338775521513245,-3.1160751738583627
3886,10.0,2.632435756385676,0.02431163977252247
3887,0.22,8.263618725769545,2.2824598077070686
3887,10.0,2.4056416885500633,0.026616926451445998
3888,0.22,3.2019178131777872,9.772373876835507
3888,10.0,1.0507068452470896,0.061398356241792455
3889,0.22,7.886665481080119,4.281654633640846
3889,10.0,2.324997276274245,0.027545670161964495
3890,0.22,7.31166253109582,4.633948215113433
3890,10.0,2.167450167843223,0.02956077733267628
3891,0.22,9.401273016356294,7.652146096253389
3891,10.0,2.7923280675679427,0.02291259012189535
3892,0.22,8.941824288267835,2.8918301046148347
3892,10.0,2.604012116750366,0.024578436778522984
3893,0.22,6.432404447579273,-0.7966143933649406
3893,10.0,1.8506920280106627,0.03465840353734452
3894,0.22,5.523719752320501,-1.541668825645766
3894,10.0,1.585511485623402,0.04050612206126309
3895,0.22,5.912245848319708,6.737359111978883
3895,10.0,1.7967280748408632,0.03570743806809277
3896,0.22,7.405390889802861,-2.970110069889325
3896,10.0,2.0926689878403035,0.030624149153170573
3897,0.22,6.796486926295097,8.453054488068553
3897,10.0,2.0659821834469074,0.031022407803027393
3898,0.22,4.3743790453613975,5.715660598767137
3898,10.0,1.3494747942535195,0.04766440120634401
3899,0.22,8.908970853220067,-0.7784233762131363
3899,10.0,2.5454902167665665,0.025146589482107563
3900,0.22,3.713375695293168,9.21998067965854
3900,10.0,1.1941735535096494,0.053935704409563814
3901,0.22,3.4291565154826777,0.9521579265035438
3901,10.0,1.028950623641087,0.06271423145433043
3902,0.22,3.5927384595191043,0.3639569113366834
3902,10.0,1.068004249825665,0.06039092901320687
3903,0.22,9.017827733574919,1.5275720468598166
3903,10.0,2.6074520637460115,0.02454582887812405
3904,0.22,8.042522986140469,-4.8778592072111495
3904,10.0,2.2425502858680817,0.028564681392254536
3905,0.22,8.318413801677744,8.463539331448745
3905,10.0,2.496423566170293,0.02564360028609355
3906,0.22,4.268587372166574,-1.3333189957578377
3906,10.0,1.2361518580022883,0.05208340140626234
3907,0.22,7.059858625417837,6.666680314880354
3907,10.0,2.1204139846136276,0.030220812603274045
3908,0.22,7.570300528531119,-4.0730842070431805
3908,10.0,2.122466007467773,0.03019140671793968
3909,0.22,7.890956205683196,-0.19413014164076525
3909,10.0,2.268080403878992,0.0282411669698089
3910,0.22,9.147439415537828,2.910023136624859
3910,10.0,2.661994492678702,0.024040283864268864
3911,0.22,5.885478802068735,-3.7432701667593045
3911,10.0,1.6551010488987579,0.03878867691557366
3912,0.22,6.457679735643105,1.8574128756968022
3912,10.0,1.8927846015755172,0.033881993968437905
3913,0.22,6.416011807537009,2.627715562608466
3913,10.0,1.8907497919422742,0.0339187178432637
3914,0.22,8.774144519033598,3.845980788697597
3914,10.0,2.569109803016659,0.024914146730872243
3915,0.22,8.461901243866107,7.252842331691626
3915,10.0,2.5228288915924395,0.025373718108693228
3916,0.22,7.2282035123081005,4.3513168731054535
3916,10.0,2.1405211080749056,0.029935084898878393
3917,0.22,4.629233211866382,9.383182334438036
3917,10.0,1.4588942277012062,0.04405529912646894
3918,0.22,7.102703931608078,3.6719641765714552
3918,10.0,2.096884594019977,0.03056217841792217
3919,0.22,3.2579298156707543,-0.30530562912936254
3919,10.0,0.9654117651820125,0.06690168797149061
3920,0.22,2.643787056322188,-3.1287472546363415
3920,10.0,0.754883493040893,0.08590719951215893
3921,0.22,6.724348156579875,1.6954887665790501
3921,10.0,1.9656628265469456,0.03261688458235027
3922,0.22,6.747277841927319,0.726403902049527
3922,10.0,1.95950647814484,0.03272009192790437
3923,0.22,4.440465159974489,-1.9300380752466522
3923,10.0,1.2762025924012683,0.050430977714203816
3924,0.22,7.432606016604119,9.300409565271057
3924,10.0,2.2554107002090467,0.028400787641061256
3925,0.22,7.809164899433878,0.6608357318704785
3925,10.0,2.2566990900902195,0.02838447330312492
3926,0.22,6.39696514369541,9.00520202794137
3926,10.0,1.958692555361565,0.03273377791295348
3927,0.22,8.817465969087891,-3.28838857451659
3927,10.0,2.483780483192408,0.025774857554889685
3928,0.22,8.910838721050029,4.8763860539751125
3928,10.0,2.6204700357680024,0.02442324572118405
3929,0.22,8.293300391211112,9.769146785480869
3929,10.0,2.5041314241343757,0.025564234442004907
3930,0.22,7.495261924411512,-2.4640159728000506
3930,10.0,2.125231444613557,0.030151861456965533
3931,0.22,2.6226753307835446,8.33810458696719
3931,10.0,0.8700315338718959,0.07435426042031072
3932,0.22,9.277414842949955,-3.1717178953906555
3932,10.0,2.614417761112176,0.024480084696454782
3933,0.22,9.657784738226887,6.525146165228968
3933,10.0,2.850945909691159,0.022439186620302268
3934,0.22,7.748989127560181,9.855707564489794
3934,10.0,2.351091031928143,0.027238139329911513
3935,0.22,6.315405440760616,3.9388260358214584
3935,10.0,1.8784302389645586,0.03414282855444763
3936,0.22,4.729530427987607,-4.777444822149133
3936,10.0,1.314928262953985,0.04892997278782906
3937,0.22,6.221641301714394,5.036113256924878
3937,10.0,1.8649383716527554,0.034391670956721604
3938,0.22,9.355433166252011,-4.655309774596632
3938,10.0,2.6140299987302997,0.024483742186629787
3939,0.22,8.139142462527458,8.418449731803246
3939,10.0,2.4452826237924037,0.026182960253737404
3940,0.22,4.480599474678505,-4.034737643715819
3940,10.0,1.2566911370694285,0.05122268161721074
3941,0.22,10.033273898292082,6.452233132029221
3941,10.0,2.955710167980548,0.02164011014174829
3942,0.22,3.189098642876828,7.1901987407329155
3942,10.0,1.0247453590747382,0.06297510990175552
3943,0.22,9.395661871468217,9.906155897300213
3943,10.0,2.8171377175001426,0.022709806333527042
3944,0.22,5.17616044990787,2.9931878913761736
3944,10.0,1.5460094154436963,0.041550441888165465
3945,0.22,3.9414612126270043,-2.4937076005414753
3945,10.0,1.1282606835595341,0.05712567305656097
3946,0.22,4.568473585870391,7.9637206960759634
3946,10.0,1.4276774680468998,0.04502799182777888
3947,0.22,6.5155280236153175,8.376014951769001
3947,10.0,1.9855449427668135,0.03228799408838196
3948,0.22,6.192869702465031,9.63610850273109
3948,10.0,1.907377209919069,0.033620873638176015
3949,0.22,7.954195765861426,-4.554841978993967
3949,10.0,2.222753822374997,0.02882066667752897
3950,0.22,8.988506529514675,6.6248627129512325
3950,10.0,2.6637341239489176,0.0240244905461584
3951,0.22,5.555203786462788,9.96420464863563
3951,10.0,1.7291852607005058,0.03711342923145345
3952,0.22,3.484539106896792,-0.6302538720778132
3952,10.0,1.0250933717982584,0.0629534392526694
3953,0.22,5.584179241852781,5.753694922033931
3953,10.0,1.692967001451548,0.03791395250996079
3954,0.22,6.823989256855761,7.642633756970314
3954,10.0,2.0648043379491394,0.031040212272581445
3955,0.22,5.788711553723801,-1.7526082543598145
3955,10.0,1.656893791150417,0.038746362737115826
3956,0.22,8.56934206447233,8.737992172662103
3956,10.0,2.570423797355978,0.024901354635044306
3957,0.22,8.371124090650277,6.442603942619753
3957,10.0,2.487632352278472,0.025734727247479314
3958,0.22,6.378997690127935,-0.8715652119069874
3958,10.0,1.834682451792278,0.03496314179072037
3959,0.22,4.949540196220013,8.040400074561955
3959,10.0,1.5371358867644374,0.04179247424268606
3960,0.22,9.374882986720023,6.715755437335073
3960,10.0,2.773631892729936,0.023067821432298984
3961,0.22,3.697221839215831,6.628417805393033
3961,10.0,1.1655035560010274,0.05527836746332591
3962,0.22,7.527351530668968,-3.4973303290314806
3962,10.0,2.1190664498804943,0.030240155654135653
3963,0.22,9.490858241921199,8.25500755709748
3963,10.0,2.824738683939216,0.022648396464235297
3964,0.22,3.2828793824120726,6.868527219780425
3964,10.0,1.0488390602899473,0.06150915548433471
3965,0.22,10.08830835327787,6.417680263825284
3965,10.0,2.9707673571778628,0.02152991594489486
3966,0.22,9.401636741133611,-4.633193838271081
3966,10.0,2.62731896281064,0.02435924948916967
3967,0.22,2.7818044023028428,-0.9679934661739162
3967,10.0,0.8229935244479906,0.0786764242597717
3968,0.22,2.8710440134370026,0.6103000274413697
3968,10.0,0.8672707765816651,0.07459477312858794
3969,0.22,3.4450295818380483,-4.424772514182833
3969,10.0,0.9599820879863251,0.06728560243871763
3970,0.22,5.907637087786764,-1.795911044563403
3970,10.0,1.6896388391791557,0.03798924864863159
3971,0.22,6.436846621451995,7.008247102864175
3971,10.0,1.948206383022463,0.03291122324857193
3972,0.22,9.593551137393591,-1.3569839702180548
3972,10.0,2.729268177567621,0.023444690621943112
3973,0.22,7.244280094766232,0.9136735193219145
3973,10.0,2.1015106133199923,0.030494450865075084
3974,0.22,7.153064056234088,-3.2000202466988625
3974,10.0,2.018555241387459,0.03175631502392719
3975,0.22,4.953615645445906,2.2433390173573553
3975,10.0,1.4743098721623815,0.04359027395944305
3976,0.22,7.618939252133966,4.479964836341425
3976,10.0,2.2520912245550164,0.02844290607575619
3977,0.22,7.575017664927337,-3.855122664790536
3977,10.0,2.127075606687237,0.030125542944862194
3978,0.22,5.770489616712487,5.811734137090042
3978,10.0,1.7463265913790018,0.03674622890666731
3979,0.22,3.444601427238539,-3.070246052798832
3979,10.0,0.980536156092231,0.06585502283141804
3980,0.22,4.968259233841955,-4.461479206635348
3980,10.0,1.3868811909115055,0.04636587687848895
3981,0.22,3.654853772902521,-1.7760368366889412
3981,10.0,1.057814790284118,0.060980335684578654
3982,0.22,3.1848744161553517,0.8569543226599592
3982,10.0,0.9588437322506009,0.06736665517042563
3983,0.22,6.2518454257107825,1.2113218853709427
3983,10.0,1.826672441079414,0.035117619258767406
3984,0.22,4.471362813221524,2.883504700418732
3984,10.0,1.3458121986788092,0.04779546086567949
3985,0.22,5.04205875029215,5.493131285719583
3985,10.0,1.536582687955473,0.04180767307053833
3986,0.22,6.585666834795546,1.8388357016665697
3986,10.0,1.928522733230362,0.033249568192990415
3987,0.22,9.934976983694622,8.485368604407014
3987,10.0,2.9526391516285786,0.021662705802787525
3988,0.22,5.096390240630397,9.994688701440118
3988,10.0,1.5984763884749373,0.04017472267363679
3989,0.22,7.562018760220157,0.8696448919567308
3989,10.0,2.1901199530352646,0.02925284469584873
3990,0.22,4.616235145160294,3.20195509735359
3990,10.0,1.390410161360348,0.04624700483666054
3991,0.22,8.148577736924764,-1.9572589345780194
3991,10.0,2.3156589548985163,0.027657424172758106
3992,0.22,7.562230891260741,2.0109825488153765
3992,10.0,2.205125102500967,0.0290525268253017
3993,0.22,7.992948003953332,7.580598276024295
3993,10.0,2.3943693997261217,0.0267429486077482
3994,0.22,9.179475597561009,-3.6206804086459012
3994,10.0,2.5803120174343577,0.02480540063483339
3995,0.22,5.691032482707627,5.707878088236621
3995,10.0,1.7226870335150772,0.037254558725378396
3996,0.22,7.360839175984749,-4.515300910844007
3996,10.0,2.0570074961776004,0.031158663058570433
3997,0.22,7.265610971677802,-3.3764823431790285
3997,10.0,2.047492695793372,0.031304446135886815
3998,0.22,9.70562468531521,5.848138347010476
3998,10.0,2.8560772973943758,0.022398675459834642
3999,0.22,8.933152323903487,5.006267098517014
3999,10.0,2.6283595358931064,0.02434955085765054
4000,0.22,5.097957310450135,8.143831580076364
4000,10.0,1.5804677804698335,0.04063653355494853
4001,0.22,2.604936976255331,9.269631575472554
4001,10.0,0.8721254845126609,0.07417286221936928
4002,0.22,5.185145872155196,7.9335624841785375
4002,10.0,1.6031296756487294,0.04005709138791582
4003,0.22,7.354004022421709,4.977090138170617
4003,10.0,2.18351448398884,0.029341910580995705
4004,0.22,7.788518978660948,-4.173226965194302
4004,10.0,2.1821225778257483,0.029360752959266562
4005,0.22,7.951963334301654,-2.774085433470953
4005,10.0,2.248745230934865,0.028485496027041663
4006,0.22,9.35603581324028,-3.6969718179873503
4006,10.0,2.6286607282007557,0.024346745977868893
4007,0.22,6.714425999105531,1.8213627654319051
4007,10.0,1.964486688579755,0.0326365431344237
4008,0.22,6.047101514041534,0.6527349337734405
4008,10.0,1.7619149301025985,0.03641854619614625
4009,0.22,5.6260927408182,5.177043973980936
4009,10.0,1.6983431005443443,0.037792953320383155
4010,0.22,8.318156793713102,6.175820455324464
4010,10.0,2.4695172590973744,0.025924565354059202
4011,0.22,9.943226328668203,6.442827509563182
4011,10.0,2.9302593310014826,0.02182895025041783
4012,0.22,8.91739579933112,9.339569183406448
4012,10.0,2.675601360905091,0.02391739536877297
4013,0.22,7.928674502829606,6.862842070394171
4013,10.0,2.367875960473199,0.02704392644295478
4014,0.22,7.49214942172428,5.012483516296605
4014,10.0,2.222854530880912,0.028819355844866425
4015,0.22,7.746135081326635,-4.647127081541625
4015,10.0,2.1630071023297393,0.02962188302517433
4016,0.22,5.093294369354895,-1.8876230194295927
4016,10.0,1.4599465379819994,0.04402323029371081
4017,0.22,4.707026589715113,-2.8472908898210414
4017,10.0,1.3379250198576909,0.04808015907409073
4018,0.22,5.061872818840935,-1.6792577124774208
4018,10.0,1.454038001747687,0.04420384083286133
4019,0.22,9.642314470258864,-4.58068675648839
4019,10.0,2.6955834150235423,0.023739177050430025
4020,0.22,7.764097590296158,-2.8600163058192143
4020,10.0,2.194830182421829,0.029189664359634417
4021,0.22,8.26691752860851,2.0468452733146023
4021,10.0,2.403502902868571,0.026640731531611308
4022,0.22,2.604080676895015,7.626276888102554
4022,10.0,0.858852339828206,0.07533789538697226
4023,0.22,4.391361957025666,5.915624806101832
4023,10.0,1.3563925313573975,0.04741879745815654
4024,0.22,6.739068343251425,-2.8475203525021624
4024,10.0,1.9076767033367141,0.03361556565988572
4025,0.22,4.134808026469974,-4.966147521700133
4025,10.0,1.1449575944825425,0.05628244316042302
4026,0.22,9.246290739508218,8.256886636576077
4026,10.0,2.7558146830950845,0.023217707358943886
4027,0.22,9.226827665019862,1.8166705059265995
4027,10.0,2.6699476221512537,0.02396828928383878
4028,0.22,8.414942421534791,3.505335667752437
4028,10.0,2.4638364059072533,0.025984684939459445
4029,0.22,5.9870402044665525,-3.9719002885258208
4029,10.0,1.6801214571221337,0.038206237580055626
4030,0.22,4.735232824140594,-0.9680706326279847
4030,10.0,1.3720895531192898,0.046870795699695725
4031,0.22,8.079429624317356,5.267678422395523
4031,10.0,2.3913259329389485,0.026777180832092372
4032,0.22,6.265083700446496,0.8923400165443702
4032,10.0,1.826263442078378,0.035125547735543494
4033,0.22,9.75567878680764,5.089999441525766
4033,10.0,2.8607010150345533,0.022362305245860532
4034,0.22,4.454606309812983,4.524131015175193
4034,10.0,1.3595040203743216,0.047309163432938166
4035,0.22,5.788093490007748,-2.6506922770721797
4035,10.0,1.643924651993216,0.03905461640599865
4036,0.22,4.82952793543517,-1.288427552916422
4036,10.0,1.3942211929353345,0.04611932444230896
4037,0.22,5.919059285558458,0.3642830798160288
4037,10.0,1.7221798374069863,0.037265619396149384
4038,0.22,6.409873326661401,-0.8112922391074484
4038,10.0,1.8441702279118013,0.03478190195735823
4039,0.22,3.0078644583953213,1.0745654166126704
4039,10.0,0.9113173877745699,0.0709339500228213
4040,0.22,9.961677462448153,8.930124434671649
4040,10.0,2.965435773748392,0.021568787360537273
4041,0.22,9.399821504897242,-3.4664403501252545
4041,10.0,2.644364367590956,0.02420140350465461
4042,0.22,4.516964212327032,8.067866508015687
4042,10.0,1.4139964219856307,0.045467960033666883
4043,0.22,8.27167070809379,6.759518291710588
4043,10.0,2.4633719730991923,0.025989615498053016
4044,0.22,5.326871269177748,-3.0880425367845903
4044,10.0,1.5082254457379356,0.04260100306349805
4045,0.22,3.7875418576177102,2.539907496106144
4045,10.0,1.1485674398109331,0.056103398879849255
4046,0.22,8.537460442822985,-3.890719077247838
4046,10.0,2.396322712508935,0.02672102247101508
4047,0.22,8.566437716716285,-4.737224558223335
4047,10.0,2.3915980120274236,0.02677412199967035
4048,0.22,3.193930997367366,4.929417992199477
4048,10.0,1.004925725583713,0.06423445016152965
4049,0.22,9.630903491143554,5.7748539256825175
4049,10.0,2.8341516817748196,0.02257281318648835
4050,0.22,7.505589432346689,1.8120820452865392
4050,10.0,2.1866410348258456,0.029299689258624452
4051,0.22,6.976492734089524,9.743777791034068
4051,10.0,2.1309960956595044,0.03006977148078855
4052,0.22,7.891345755526361,3.32809837877846
4052,10.0,2.3144160259531534,0.027672368902671444
4053,0.22,6.179647430604723,4.355338996489454
4053,10.0,1.8451160702313485,0.03476393735689646
4054,0.22,3.6882296937710697,4.979050746979333
4054,10.0,1.1465541872885738,0.0562031057519807
4055,0.22,4.5142882543792116,2.0799218546343132
4055,10.0,1.3485008346348868,0.04769918034719173
4056,0.22,4.299350028981955,8.06702079165291
4056,10.0,1.351773563456672,0.04758250142550207
4057,0.22,6.84632620131225,8.36493273922587
4057,10.0,2.079128254298829,0.030824940975614893
4058,0.22,4.712956967068948,7.921576694140025
4058,10.0,1.4684894256573764,0.04376470353027587
4059,0.22,5.884267959982754,9.526722929439227
4059,10.0,1.818478750236796,0.035277080516730286
4060,0.22,3.7065202832257316,7.174926356900606
4060,10.0,1.1734005588007117,0.05490191356728705
4061,0.22,5.917721834117085,1.0833883635936035
4061,10.0,1.731138217101748,0.03707122351621542
4062,0.22,8.602247551360703,7.125146527559979
4062,10.0,2.560885770588794,0.024994588175561525
4063,0.22,7.573700008292182,5.394364699124443
4063,10.0,2.250415603152342,0.028464225949541375
4064,0.22,3.482661786523247,9.556417168373583
4064,10.0,1.1304121211266038,0.0570156131638862
4065,0.22,3.89580312005428,8.820513418587533
4065,10.0,1.2431236948058098,0.05178801343877216
4066,0.22,7.519083470012033,0.6958672324064263
4066,10.0,2.1757578431754343,0.029447173079443608
4067,0.22,3.8878766764232626,-0.5121171629884262
4067,10.0,1.1400487265707586,0.05652776539070362
4068,0.22,5.268515437679568,9.87068993929085
4068,10.0,1.6464422237770346,0.03899439528143491
4069,0.22,7.344067894699474,-0.43402379032524685
4069,10.0,2.111395820335583,0.03035074420103088
4070,0.22,7.881030213225101,1.1677476921594216
4070,10.0,2.283615557288355,0.0280478719856345
4071,0.22,6.466628799557188,-0.7078086857998382
4071,10.0,1.861508115926575,0.03445551695285689
4072,0.22,8.533442420777067,9.902329671297661
4072,10.0,2.5735209852083596,0.024871209135277482
4073,0.22,5.827805922568485,6.455224775504753
4073,10.0,1.7697075059810519,0.03625693415554811
4074,0.22,8.144992626765177,-0.2270569528853592
4074,10.0,2.3388831333320215,0.027381163446023173
4075,0.22,5.789283788268117,6.558787936083686
4075,10.0,1.7599421236571964,0.036459695948956886
4076,0.22,7.74081730932936,2.450235744004238
4076,10.0,2.2609493700290577,0.028330783104707217
4077,0.22,4.789711086214348,4.877129079258063
4077,10.0,1.458329624566289,0.04407250738668234
4078,0.22,7.626258313195276,-0.10034074453247133
4078,10.0,2.1951086861969875,0.02918593622350959
4079,0.22,7.043999036946444,1.2032006294425095
4079,10.0,2.049079482698948,0.03128003897025699
4080,0.22,8.649977395264896,-4.044459446642003
4080,10.0,2.425548710324098,0.02639720742636658
4081,0.22,4.122970311871343,3.4962685118511168
4081,10.0,1.2542242899386586,0.05132454710559756
4082,0.22,7.908119990672011,7.0499599283362375
4082,10.0,2.3642662839042745,0.02708547049996656
4083,0.22,3.8021956745446435,-4.710113691790091
4083,10.0,1.055699469322122,0.061104153165797086
4084,0.22,3.0187260489879386,-0.5944224266515628
4084,10.0,0.8944244477522149,0.07229467587112011
4085,0.22,8.387283666324926,-1.4944409510881798
4085,10.0,2.3891620441661905,0.026801572603710227
4086,0.22,3.9703176072096884,-2.66748779664999
4086,10.0,1.1338746877267425,0.056839354483850094
4087,0.22,8.01089804800757,3.207912298684617
4087,10.0,2.3465035828336354,0.027291717322013135
4088,0.22,9.30603501800512,5.735309644490291
4088,10.0,2.742271325480272,0.02333295620495902
4089,0.22,4.38516107609898,4.113372267162687
4089,10.0,1.3353159075179057,0.04817508753597169
4090,0.22,6.738128309521844,3.0537635851151634
4090,10.0,1.9866630691906897,0.032269678511240255
4091,0.22,7.822694836018446,-4.327105453685084
4091,10.0,2.189365480838454,0.02926299040330285
4092,0.22,3.80032073130746,2.2732191859369273
4092,10.0,1.1491559964279254,0.056074308244065584
4093,0.22,7.804120832279816,8.61221407224459
4093,10.0,2.3528289089429784,0.027217916119613855
4094,0.22,5.005210967423842,8.282058428453952
4094,10.0,1.5554493192100283,0.04129600744187409
4095,0.22,5.947346459294318,5.641651155162823
4095,10.0,1.7944169823415297,0.03575377781993584
4096,0.22,5.701937096024431,-0.42204931774130827
4096,10.0,1.650792306906557,0.0388907693537284
4097,0.22,8.182708221485356,5.1738698314208875
4097,10.0,2.419259848910811,0.026466219109237174
4098,0.22,8.63352900390931,-2.520741866525278
4098,10.0,2.4434745131104014,0.026202460954251168
4099,0.22,6.305055305479758,-3.1977425624487372
4099,10.0,1.7808642060774846,0.03602800264604599
4100,0.22,9.385108965408454,2.433035087607508
4100,10.0,2.7225066856716933,0.023503211143281133
4101,0.22,7.30644331212055,3.8542843994255627
4101,10.0,2.156463947384023,0.029712340377940558
4102,0.22,8.286279488031331,4.66503858786027
4102,10.0,2.442163306235245,0.026216595129953387
4103,0.22,5.035713401330146,4.224418403210844
4103,10.0,1.5206444931903695,0.042249888095681566
4104,0.22,7.135081788674874,6.375986387193448
4104,10.0,2.138296330812793,0.029966429301626022
4105,0.22,8.671826417983741,7.731817920186931
4105,10.0,2.587655940358176,0.024734631798662282
4106,0.22,7.103139921826589,-1.173997411629161
4106,10.0,2.0336070225574887,0.031519658617371146
4107,0.22,8.312452765783615,3.837186029618991
4107,10.0,2.4392134414854687,0.02624849708648725
4108,0.22,4.027467167276614,9.514707682718102
4108,10.0,1.2873589197017639,0.0499891962126802
4109,0.22,7.47088195083778,3.2284267076307884
4109,10.0,2.1949441191014767,0.029188157958225217
4110,0.22,7.634413302263443,-1.4739904249519293
4110,10.0,2.1783745353615904,0.02941158506924814
4111,0.22,7.5393481988113855,0.8439336472809513
4111,10.0,2.1834152748100446,0.029343240779830203
4112,0.22,7.9533738230087465,9.931866754581803
4112,10.0,2.4097827709148794,0.026570908660882363
4113,0.22,6.50472357686718,3.065582522578733
4113,10.0,1.9211310854429346,0.033378431913131106
4114,0.22,9.065097837608755,-0.06996449422158424
4114,10.0,2.599091750702457,0.02462520681331003
4115,0.22,9.254327430554039,-2.5424008213866287
4115,10.0,2.617162349213414,0.024454273872344022
4116,0.22,6.574730276819878,-4.924678521269078
4116,10.0,1.8302396714457783,0.03504865004055941
4117,0.22,9.189726447070898,3.4890983333749173
4117,10.0,2.681339152337112,0.023865941957591924
4118,0.22,7.318573060430717,4.797093768374735
4118,10.0,2.171367072223827,0.029507110151040187
4119,0.22,9.481869751292948,-0.9561341207906873
4119,10.0,2.703621134591359,0.023668232782806716
4120,0.22,6.554639938355164,-2.889038555600843
4120,10.0,1.8553677583355013,0.034570404265333865
4121,0.22,6.40097201015128,2.718684590080832
4121,10.0,1.8876480945832494,0.03397485944006697
4122,0.22,9.200103276407695,1.147825970965238
4122,10.0,2.65352116374066,0.024117441408036955
4123,0.22,5.7299340884374725,-0.45024072275934124
4123,10.0,1.6582726910287728,0.038713874008757594
4124,0.22,7.505709237131674,9.94353238126681
4124,10.0,2.2831575134744697,0.028053534346303654
4125,0.22,6.165806122342084,-4.905818730300914
4125,10.0,1.7158444057235134,0.03740434057612632
4126,0.22,8.092681682534844,0.392464404645958
4126,10.0,2.332642200978764,0.027454854103942924
4127,0.22,7.7662635555343495,0.23928965735380991
4127,10.0,2.238992150727768,0.02861036004111425
4128,0.22,6.984969212900776,9.443543663418165
4128,10.0,2.1301651060804385,0.030081573665924323
4129,0.22,4.328647217276484,3.2359064433866873
4129,10.0,1.3095089639079178,0.04913462832122592
4130,0.22,7.643887412892354,4.480671968335987
4130,10.0,2.2591222403301416,0.02835383772475369
4131,0.22,5.362273238140657,-3.0686055830936825
4131,10.0,1.5184376065617529,0.04231185242048812
4132,0.22,5.40294949662905,8.629142531061852
4132,10.0,1.6722725920887427,0.038387055343845206
4133,0.22,6.007367143391709,-4.338375193695836
4133,10.0,1.6802228493763183,0.038203911883048974
4134,0.22,3.4577404897743307,0.7867562881641597
4134,10.0,1.035053044207781,0.062339483254624246
4135,0.22,5.663605490594703,1.4022942310003836
4135,10.0,1.663768073838894,0.03858492350261007
4136,0.22,8.63540755954615,8.413942519986305
4136,10.0,2.5853334040595812,0.024756970652515795
4137,0.22,3.66319135975458,-3.5607439981346225
4137,10.0,1.0345890179028374,0.06236782149686581
4138,0.22,2.7878775427160756,-0.8920101720626334
4138,10.0,0.8256625102581701,0.07841778409951419
4139,0.22,6.244163775684699,-3.939703636182693
4139,10.0,1.7527019440445015,0.036611501772211404
4140,0.22,4.760747265992753,5.378454474671413
4140,10.0,1.4555909905608813,0.04415622391730922
4141,0.22,4.586247957435656,8.971635261813192
4141,10.0,1.4426273749358258,0.04455686090201329
4142,0.22,9.508316781673797,0.5671426432570126
4142,10.0,2.732123810893762,0.023420054722907143
4143,0.22,4.004903943098478,2.3082424649269004
4143,10.0,1.2073880176403706,0.05333854889736966
4144,0.22,3.9101516942533783,-0.5038276115672335
4144,10.0,1.1464187606562901,0.05620983863312098
4145,0.22,10.151427277246835,7.648558565066635
4145,10.0,3.003569470194519,0.021293679336114923
4146,0.22,9.97695775448165,-2.1352357682617513
4146,10.0,2.825600453673041,0.02264147301939616
4147,0.22,7.089579362614504,-1.828702674936956
4147,10.0,2.020601230654873,0.03172393737916077
4148,0.22,7.189372630878166,-4.3158847804315705
4148,10.0,2.011985979632972,0.03186073651026657
4149,0.22,3.4384137537615893,5.890977712810937
4149,10.0,1.0842652928885512,0.05947353941202007
